price,area,type,road_width,width,floors,parking_slots,bedrooms,district_Quận Cầu Giấy,district_Quận Tây Hồ,district_Quận Đống Đa,district_Quận Ba Đình,district_Quận Hai Bà Trưng,district_Quận Thanh Xuân,district_Quận Nam Từ Liêm,district_Quận Hà Đông,district_Quận Long Biên,district_Quận Bắc Từ Liêm,district_Quận Hoàng Mai
28.5,64.0,1,35.0,7.5,8.0,2,7.0,0,0,1,0,0,0,0,0,0,0,0
10.0,38.0,1,30.0,4.5,4.0,2,7.0,0,0,1,0,0,0,0,0,0,0,0
5.5,40.0,0,5.0,3.5,4.0,1,4.0,0,0,0,0,0,0,0,0,1,0,0
28.5,64.0,1,30.0,7.4,8.0,4,7.0,0,0,1,0,0,0,0,0,0,0,0
10.5,60.0,1,20.0,6.3,4.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
17.5,50.0,0,25.0,4.0,9.0,4,5.0,1,0,0,0,0,0,0,0,0,0,0
20.0,67.0,1,30.0,5.0,7.0,2,6.0,0,0,0,0,0,1,0,0,0,0,0
12.7,46.0,0,10.0,3.6,8.0,1,5.0,0,0,1,0,0,0,0,0,0,0,0
11.0,70.0,0,10.0,4.6,6.0,1,5.0,0,0,0,0,0,0,0,0,0,0,1
11.0,47.0,1,20.0,4.6,7.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
20.0,80.0,1,25.0,5.0,6.0,2,5.0,0,0,1,0,0,0,0,0,0,0,0
20.0,67.0,1,30.0,5.0,7.0,2,1.0,0,0,0,0,0,1,0,0,0,0,0
2.75,31.0,0,2.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
2.0,31.0,1,2.0,3.4,4.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
1.85,30.0,1,2.0,3.6,4.0,1,3.0,0,0,0,0,0,0,0,0,1,0,0
20.5,35.0,1,20.0,4.1,4.0,3,3.0,0,0,0,0,1,0,0,0,0,0,0
7.8,60.0,1,7.0,3.5,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
8.48,68.0,0,4.0,4.8,4.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
3.8,35.0,0,4.0,4.0,5.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
16.0,45.0,1,35.0,4.5,4.0,2,4.0,0,0,0,0,1,0,0,0,0,0,0
11.5,47.0,1,15.0,6.5,5.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
22.0,63.0,1,15.0,10.0,5.0,2,4.0,1,0,0,0,0,0,0,0,0,0,0
12.0,44.0,1,25.0,4.0,4.0,2,4.0,0,0,0,1,0,0,0,0,0,0,0
8.2,64.0,1,15.0,4.6,1.0,4,2.0,0,0,0,0,0,0,0,0,1,0,0
11.8,48.0,1,8.0,7.2,5.0,2,5.0,0,0,1,0,0,0,0,0,0,0,0
6.8,38.0,0,4.0,6.0,5.0,0,3.0,0,0,1,0,0,0,0,0,0,0,0
6.5,40.0,0,3.0,3.6,5.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
5.5,40.0,0,2.5,7.7,3.0,0,4.0,1,0,0,0,0,0,0,0,0,0,0
27.8,50.0,1,18.0,5.5,6.0,4,6.0,0,1,0,0,0,0,0,0,0,0,0
27.9,50.0,1,20.0,5.5,6.0,3,6.0,0,1,0,0,0,0,0,0,0,0,0
29.5,60.0,1,35.0,8.0,8.0,4,8.0,0,0,1,0,0,0,0,0,0,0,0
22.0,78.0,1,25.0,13.0,8.0,3,6.0,0,0,1,0,0,0,0,0,0,0,0
5.7,47.0,0,4.0,3.8,5.0,1,6.0,0,0,0,0,0,0,0,0,0,1,0
39.0,125.0,1,30.0,7.0,7.0,2,7.0,1,0,0,0,0,0,0,0,0,0,0
17.5,37.0,1,40.0,4.0,5.0,4,5.0,0,1,0,0,0,0,0,0,0,0,0
15.0,53.0,1,20.0,4.0,7.0,2,6.0,0,0,0,0,0,0,0,0,1,0,0
20.0,64.0,1,7.0,4.4,5.0,2,7.0,0,0,0,0,1,0,0,0,0,0,0
9.0,55.0,0,5.0,4.5,6.0,1,6.0,0,0,0,0,0,0,0,0,1,0,0
5.6,90.0,1,8.0,4.5,4.0,1,4.0,0,0,0,0,0,0,0,0,1,0,0
17.5,37.0,1,40.0,4.0,5.0,4,5.0,0,1,0,0,0,0,0,0,0,0,0
26.0,65.0,1,40.0,4.0,4.0,4,4.0,0,0,0,0,0,0,0,0,1,0,0
26.0,65.0,1,40.0,4.0,4.0,4,4.0,0,0,0,0,0,0,0,0,1,0,0
12.7,60.0,0,2.5,4.7,7.0,0,7.0,0,1,0,0,0,0,0,0,0,0,0
14.5,82.0,0,3.2,3.0,3.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
24.5,48.0,1,40.0,6.0,5.0,1,5.0,0,0,0,1,0,0,0,0,0,0,0
17.5,37.0,1,40.0,4.0,5.0,4,4.0,0,1,0,0,0,0,0,0,0,0,0
31.0,140.0,1,7.0,4.2,7.0,0,9.0,0,0,0,0,0,1,0,0,0,0,0
2.8,34.0,0,3.0,4.0,5.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
5.75,45.0,0,6.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.2,35.0,0,4.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
8.0,75.0,0,2.5,6.0,5.0,0,6.0,0,0,0,0,1,0,0,0,0,0,0
6.5,40.0,0,4.0,4.0,5.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
8.1,78.0,0,4.0,6.0,5.0,1,4.0,0,0,0,0,1,0,0,0,0,0,0
26.8,120.0,0,10.0,5.0,9.0,4,11.0,0,0,0,0,0,1,0,0,0,0,0
7.8,53.0,0,4.0,4.0,5.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
8.5,52.0,0,4.0,4.2,5.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
8.3,42.0,1,10.0,5.0,5.0,1,3.0,0,0,0,0,0,0,0,1,0,0,0
17.5,45.0,1,20.0,5.0,5.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
6.9,88.0,0,2.0,9.0,4.0,0,11.0,0,0,0,0,0,1,0,0,0,0,0
45.0,140.0,0,8.0,7.0,4.0,4,6.0,0,0,1,0,0,0,0,0,0,0,0
7.1,45.0,0,13.0,4.0,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.0,45.0,0,3.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
20.7,80.0,1,12.0,6.0,8.0,4,6.0,0,0,0,0,0,0,1,0,0,0,0
11.8,57.0,0,15.0,4.0,5.0,2,5.0,0,0,0,0,0,1,0,0,0,0,0
20.0,55.0,1,30.0,12.0,3.0,4,3.0,0,0,0,1,0,0,0,0,0,0,0
7.99,50.0,0,2.0,4.0,6.0,0,11.0,0,0,0,0,0,0,1,0,0,0,0
22.0,106.0,1,6.0,5.0,3.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
26.8,80.0,1,5.0,6.0,10.0,1,11.0,0,0,0,0,0,0,1,0,0,0,0
7.7,54.0,0,4.0,5.5,5.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
16.6,43.0,1,20.0,3.0,5.0,4,3.0,0,0,1,0,0,0,0,0,0,0,0
5.38,55.0,0,3.0,4.0,5.0,0,8.0,0,0,0,0,0,1,0,0,0,0,0
5.5,41.0,0,5.0,3.3,4.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
17.0,55.0,0,20.0,4.8,8.0,2,7.0,1,0,0,0,0,0,0,0,0,0,0
13.2,50.0,0,15.0,5.0,6.0,2,6.0,0,0,0,0,0,1,0,0,0,0,0
23.8,40.0,1,30.0,4.3,4.0,4,2.0,0,1,0,0,0,0,0,0,0,0,0
2.65,34.0,0,2.0,4.0,3.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
9.0,80.0,0,3.0,6.0,5.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0
20.5,35.0,1,20.0,4.1,4.0,2,3.0,0,0,0,0,1,0,0,0,0,0,0
14.9,48.0,1,12.0,3.8,4.0,3,4.0,0,0,1,0,0,0,0,0,0,0,0
12.3,88.0,0,8.0,5.6,5.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
49.0,80.0,1,15.0,11.0,8.0,4,8.0,0,0,1,0,0,0,0,0,0,0,0
26.5,108.0,0,8.0,6.0,6.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
4.0,45.0,1,3.0,4.0,5.0,1,4.0,0,0,0,0,0,0,0,0,0,0,1
6.8,54.0,0,2.0,7.0,5.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0
27.0,70.0,1,15.0,14.0,4.0,4,3.0,1,0,0,0,0,0,0,0,0,0,0
20.7,80.0,1,6.0,5.0,8.0,4,7.0,1,0,0,0,0,0,0,0,0,0,0
5.9,36.0,0,2.5,3.5,4.0,0,4.0,0,1,0,0,0,0,0,0,0,0,0
24.5,47.0,1,20.0,4.5,9.0,4,11.0,0,1,0,0,0,0,0,0,0,0,0
5.0,40.0,1,3.0,4.0,5.0,4,6.0,0,0,0,0,0,0,1,0,0,0,0
6.5,45.0,1,10.0,4.0,5.0,4,6.0,0,0,0,0,0,0,1,0,0,0,0
22.0,100.0,1,16.0,7.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
24.0,96.0,1,5.0,6.6,7.0,3,11.0,0,0,1,0,0,0,0,0,0,0,0
6.5,66.0,1,3.0,5.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
5.4,45.0,0,3.0,4.3,6.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
12.8,55.0,0,7.0,4.5,6.0,1,8.0,0,0,1,0,0,0,0,0,0,0,0
25.5,53.0,1,40.0,4.0,7.0,2,3.0,0,0,0,0,1,0,0,0,0,0,0
3.2,33.0,0,3.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.89,47.0,0,4.0,6.0,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
12.7,57.0,1,10.0,4.5,5.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
4.5,40.0,1,6.0,4.0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1
4.5,40.0,1,4.0,4.0,5.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1
5.5,37.0,0,5.0,3.4,5.0,1,5.0,0,0,1,0,0,0,0,0,0,0,0
4.3,32.0,0,5.0,4.0,5.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
11.8,75.0,1,5.0,6.0,4.0,2,6.0,0,0,0,0,0,1,0,0,0,0,0
4.68,43.0,0,3.7,5.0,4.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
15.0,80.0,1,15.0,7.5,5.0,4,4.0,0,0,0,0,0,0,0,0,1,0,0
9.7,45.0,1,6.0,4.0,6.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
9.2,48.0,1,6.0,4.0,6.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
4.9,41.0,0,3.0,4.0,5.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
6.39,51.0,0,4.0,4.0,6.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
7.3,50.0,0,6.0,4.5,5.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
10.0,70.0,0,4.0,4.0,3.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
3.05,35.0,0,3.0,4.0,4.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
5.2,36.0,0,4.0,4.0,5.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
11.5,44.0,1,8.0,3.9,5.0,2,5.0,0,1,0,0,0,0,0,0,0,0,0
9.0,60.0,1,6.0,4.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1
9.09,40.0,0,2.5,7.0,3.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
4.48,42.0,0,4.0,4.0,6.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
5.9,33.0,0,4.0,3.5,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
4.8,40.0,0,12.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
16.5,48.0,1,8.0,4.1,7.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
9.0,33.0,1,20.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0
4.98,40.0,0,4.0,12.0,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
10.8,72.0,1,12.0,3.6,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
4.68,51.0,0,4.0,4.0,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
19.3,55.0,1,10.0,5.0,5.0,0,6.0,0,1,0,0,0,0,0,0,0,0,0
4.2,38.0,0,3.7,4.0,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
7.9,51.0,1,10.0,5.0,3.0,1,4.0,0,0,0,0,0,0,0,0,1,0,0
10.0,60.0,1,6.0,6.0,3.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
5.9,36.0,1,6.0,5.8,6.0,1,5.0,0,0,0,0,0,0,0,0,1,0,0
7.9,46.0,0,5.0,4.0,6.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
17.5,90.0,1,15.0,6.0,5.0,2,3.0,0,0,0,0,0,0,0,0,1,0,0
37.0,90.0,1,4.0,5.0,6.0,0,7.0,0,1,0,0,0,0,0,0,0,0,0
4.8,35.0,0,5.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
16.0,90.0,1,6.0,8.5,7.0,0,11.0,1,0,0,0,0,0,0,0,0,0,0
12.5,60.0,0,6.5,4.3,6.0,0,6.0,0,0,0,0,0,0,1,0,0,0,0
13.0,64.0,1,6.0,4.5,5.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0
8.8,50.0,1,7.0,4.0,6.0,4,5.0,0,0,0,0,0,0,0,0,0,0,0
7.5,48.0,1,5.0,4.0,6.0,2,6.0,0,0,0,1,0,0,0,0,0,0,0
5.3,39.0,0,2.0,4.2,5.0,0,3.0,1,0,0,0,0,0,0,0,0,0,0
8.2,60.0,1,6.0,4.5,5.0,1,4.0,0,0,0,0,0,1,0,0,0,0,0
10.5,40.0,0,8.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
42.0,100.0,0,6.0,12.0,5.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
5.25,35.0,0,3.0,3.8,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
2.0,30.0,0,4.0,4.0,4.0,1,3.0,0,0,0,0,0,0,0,0,0,0,1
50.0,86.0,1,10.0,6.0,8.0,4,8.0,1,0,0,0,0,0,0,0,0,0,0
5.2,41.0,0,3.0,4.0,5.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
3.81,30.0,0,3.0,4.0,4.0,0,3.0,0,0,0,1,0,0,0,0,0,0,0
1.3,28.0,0,5.0,4.5,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,1
41.0,76.0,1,5.0,5.6,8.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0
9.35,30.0,1,6.5,3.0,4.0,1,10.0,0,0,1,0,0,0,0,0,0,0,0
6.6,36.0,0,3.0,6.2,6.0,1,3.0,1,0,0,0,0,0,0,0,0,0,0
24.0,95.0,1,5.0,6.66,7.0,0,11.0,0,0,1,0,0,0,0,0,0,0,0
7.6,45.0,0,2.0,4.0,6.0,0,3.0,0,0,0,0,0,1,0,0,0,0,0
1.1,33.0,0,2.0,4.0,3.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
8.2,45.0,0,7.0,4.2,6.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
28.0,72.0,1,16.0,5.2,5.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
24.5,62.0,1,21.0,4.8,3.0,4,3.0,1,0,0,0,0,0,0,0,0,0,0
22.5,76.0,1,11.0,4.8,4.0,4,5.0,0,0,0,0,0,0,1,0,0,0,0
21.0,55.0,1,13.0,4.6,4.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
24.0,60.0,1,21.0,4.6,4.0,4,4.0,0,0,0,0,0,0,1,0,0,0,0
22.0,55.0,1,16.0,4.6,4.0,4,4.0,1,0,0,0,0,0,0,0,0,0,0
5.4,65.0,0,5.0,5.0,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
24.3,80.0,1,20.0,5.2,9.0,0,7.0,0,0,0,0,0,0,0,1,0,0,0
3.35,35.0,0,1.5,3.5,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
1.6,82.0,1,18.0,5.0,6.0,2,6.0,0,0,0,0,0,0,0,1,0,0,0
9.0,100.0,1,6.0,5.0,2.0,1,2.0,0,0,0,0,0,0,0,0,1,0,0
12.9,60.0,1,12.0,4.1,7.0,1,6.0,0,0,0,0,0,0,0,1,0,0,0
3.2,38.0,0,3.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
6.8,30.0,0,5.0,4.5,5.0,0,6.0,1,0,0,0,0,0,0,0,0,0,0
3.35,35.0,0,1.5,3.5,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,1
24.0,96.0,1,5.0,6.6,7.0,4,11.0,0,0,1,0,0,0,0,0,0,0,0
48.0,29.0,0,2.0,3.0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
4.0,45.0,0,4.0,9.0,5.0,0,6.0,0,0,0,0,0,0,1,0,0,0,0
3.5,42.0,0,3.0,3.5,5.0,0,6.0,0,0,0,0,0,0,1,0,0,0,0
13.6,48.0,1,10.0,3.9,2.0,1,2.0,0,0,0,0,1,0,0,0,0,0,0
2.9,48.0,0,2.0,3.5,2.0,0,2.0,0,0,0,0,0,0,0,0,1,0,0
8.5,53.0,0,2.5,3.3,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1
15.8,64.0,1,5.0,5.8,7.0,0,7.0,1,0,0,0,0,0,0,0,0,0,0
3.8,35.0,0,2.0,4.0,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
3.8,42.0,0,2.0,5.55,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
5.5,50.0,0,2.0,5.0,5.0,0,4.0,0,0,1,0,0,0,0,0,0,0,0
2.8,33.0,0,2.7,4.2,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
3.4,34.0,0,2.5,5.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
7.0,45.0,1,5.0,6.5,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.5,52.0,0,3.0,4.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.6,33.0,0,3.0,3.6,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
7.9,45.0,1,5.0,6.5,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.5,33.0,0,2.5,5.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
4.6,51.0,0,3.0,3.7,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
7.2,52.0,0,3.0,4.2,5.0,0,6.0,0,0,0,0,1,0,0,0,0,0,0
3.35,38.0,1,6.0,3.8,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
17.9,110.0,0,3.0,5.5,7.0,0,11.0,1,0,0,0,0,0,0,0,0,0,0
10.2,40.0,1,20.0,5.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.6,34.0,0,3.0,3.8,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
3.75,48.0,0,3.0,6.0,3.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0
3.8,35.0,0,3.0,7.0,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
5.1,42.0,0,5.0,4.8,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
6.8,50.0,0,6.0,4.0,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
6.3,42.0,0,6.0,3.6,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
7.99,45.0,1,20.0,6.0,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
9.15,85.0,0,3.0,4.1,4.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
6.8,50.0,0,6.0,4.0,5.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
7.2,50.0,0,4.0,4.0,6.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
10.0,78.0,0,6.0,4.5,7.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
9.15,85.0,0,3.0,4.1,4.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
11.0,68.0,1,15.0,4.5,5.0,4,7.0,1,0,0,0,0,0,0,0,0,0,0
7.2,52.0,0,3.0,4.2,5.0,0,6.0,0,0,0,0,1,0,0,0,0,0,0
20.0,65.0,1,12.0,6.0,6.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
27.0,85.0,1,10.0,5.0,1.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
12.6,37.0,1,30.0,5.0,5.0,1,2.0,1,0,0,0,0,0,0,0,0,0,0
12.6,37.0,1,30.0,5.0,5.0,2,2.0,1,0,0,0,0,0,0,0,0,0,0
6.0,35.0,0,10.0,3.8,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
6.85,46.0,0,5.0,4.0,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
5.7,46.0,0,5.0,3.0,4.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.2,30.0,0,3.0,4.3,5.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
3.55,40.0,0,3.0,3.8,3.0,0,4.0,0,0,0,0,0,0,0,1,0,0,0
4.85,37.0,0,2.5,3.3,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
4.95,35.0,0,4.0,3.2,5.0,0,5.0,0,0,0,0,0,0,0,1,0,0,0
2.1,18.0,0,3.0,5.2,2.0,0,1.0,0,0,0,0,0,0,0,1,0,0,0
11.0,50.0,0,7.0,4.0,5.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
5.2,40.0,0,6.0,7.5,4.0,1,4.0,0,0,0,0,0,0,0,1,0,0,0
3.3,35.0,0,3.0,4.6,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
5.0,55.0,0,30.0,5.0,4.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0
8.5,70.0,1,18.0,4.6,3.0,2,3.0,0,0,0,0,0,0,0,1,0,0,0
13.9,125.0,1,18.0,5.0,3.0,2,3.0,0,0,0,0,0,0,0,1,0,0,0
18.5,36.0,1,26.0,4.9,5.0,4,2.0,0,0,0,0,1,0,0,0,0,0,0
5.2,31.0,0,3.0,4.3,6.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
46.0,170.0,1,20.0,5.5,4.0,0,8.0,0,0,1,0,0,0,0,0,0,0,0
14.95,60.0,0,6.0,4.0,4.0,2,6.0,0,0,1,0,0,0,0,0,0,0,0
2.95,34.0,0,2.7,3.4,4.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
48.0,100.0,1,20.0,5.0,9.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0
10.9,53.0,1,15.0,3.5,5.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0
4.0,50.0,0,2.0,5.0,4.0,4,4.0,0,0,0,0,0,0,0,1,0,0,0
4.65,35.0,0,5.0,3.5,5.0,0,3.0,0,0,0,0,0,0,0,1,0,0,0
7.8,49.0,1,10.0,4.0,6.0,3,4.0,0,0,0,0,0,1,0,0,0,0,0
9.09,30.3,0,2.5,7.0,3.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
2.2,33.0,0,2.5,3.7,3.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
13.5,43.0,1,10.0,3.5,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
13.5,43.0,1,10.0,3.5,4.0,0,3.0,0,0,0,0,1,0,0,0,0,0,0
4.5,44.0,0,3.0,5.0,6.0,0,4.0,0,0,0,0,0,0,0,0,0,0,1
11.98,65.0,0,15.0,4.5,5.0,1,4.0,0,0,1,0,0,0,0,0,0,0,0
7.35,55.0,0,6.0,4.3,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,1
19.6,60.0,1,20.0,8.0,7.0,0,10.0,0,0,0,0,1,0,0,0,0,0,0
4.0,33.0,0,3.0,4.2,5.0,0,3.0,0,0,0,0,0,0,1,0,0,0,0
33.5,87.0,0,10.0,6.5,8.0,0,8.0,0,0,1,0,0,0,0,0,0,0,0
25.5,75.0,0,5.0,5.0,6.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
20.0,116.0,0,4.0,5.2,4.0,0,5.0,0,0,1,0,0,0,0,0,0,0,0
15.6,52.0,1,10.0,6.3,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
11.7,70.0,0,3.0,6.0,5.0,0,5.0,0,0,0,0,0,1,0,0,0,0,0
6.95,75.0,0,3.0,4.6,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1
14.0,52.0,0,4.0,5.0,5.0,0,6.0,0,0,1,0,0,0,0,0,0,0,0
22.0,80.0,0,4.0,5.0,6.0,1,3.0,0,0,0,0,1,0,0,0,0,0,0
9.0,69.0,1,18.0,4.6,3.0,2,3.0,0,0,0,0,0,0,0,1,0,0,0
15.5,63.0,1,10.0,4.0,5.0,0,3.0,0,0,0,0,0,0,0,0,1,0,0
4.6,45.0,1,10.0,6.0,2.0,4,2.0,0,0,0,0,0,0,0,0,0,0,1
27.0,70.0,1,16.0,6.6,5.0,2,6.0,0,0,0,0,0,1,0,0,0,0,0
25.0,53.0,1,10.0,4.0,7.0,4,5.0,0,0,0,0,1,0,0,0,0,0,0
32.0,130.0,1,10.0,5.0,2.0,4,1.0,0,0,0,0,1,0,0,0,0,0,0
4.2,33.0,0,3.0,3.3,5.0,0,4.0,0,0,0,0,0,0,0,0,1,0,0
12.0,65.0,0,10.0,4.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,1
6.0,55.0,0,3.0,4.0,5.0,0,4.0,0,0,0,0,1,0,0,0,0,0,0
11.0,37.5,0,5.0,5.07,7.0,1,4.0,0,0,0,1,0,0,0,0,0,0,0
22.0,78.0,1,10.0,4.6,5.0,1,6.0,0,0,0,0,1,0,0,0,0,0,0
32.0,80.0,1,25.0,6.0,8.0,2,7.0,1,0,0,0,0,0,0,0,0,0,0
50.0,140.0,1,25.0,7.2,3.0,2,4.0,1,0,0,0,0,0,0,0,0,0,0
21.8,50.0,1,30.0,4.2,4.0,2,3.0,0,0,0,0,1,0,0,0,0,0,0
34.0,76.0,1,25.0,5.4,5.0,2,6.0,0,1,0,0,0,0,0,0,0,0,0
38.0,108.0,1,40.0,6.1,3.0,4,2.0,0,0,0,0,0,1,0,0,0,0,0
28.0,120.0,1,10.0,9.0,5.0,4,5.0,0,0,0,1,0,0,0,0,0,0,0
48.6,100.0,1,20.0,11.0,8.0,4,7.0,0,0,1,0,0,0,0,0,0,0,0
17.5,59.0,0,6.5,5.1,5.0,2,4.0,0,0,0,1,0,0,0,0,0,0,0
45.5,100.0,1,40.0,7.2,9.0,4,8.0,0,0,0,0,0,1,0,0,0,0,0
6.15,45.0,0,3.0,6.5,5.0,1,4.0,0,0,0,0,0,0,0,0,0,0,1
24.4,75.0,0,7.0,5.0,7.0,2,7.0,0,0,1,0,0,0,0,0,0,0,0
24.3,96.0,0,6.0,8.0,4.0,2,6.0,0,0,1,0,0,0,0,0,0,0,0
